ID,Latitude,Longitude,X2018,X1980,pop_growth,pop_growth_rate,urban_cluster,multiGHS,Country.Co,Country.or,City.Code,Urban.Aggl,Continent,pop_mean,pop_sum,Area,plain_area,plain_perc,disc,alti,clim,prec,clco,biom,popd,hdev,pop_den
1230487_21411,34.0837,74.7974,1514.504,602.272,1.5146511875033204,3.985924177640317,1,1,356,India,21411,Srinagar,AS,81.51825978491853,1255381.201,153616327.9,110677281.6,72.048,542.207,1699,16,702,16,4,341.852,629,0.008172185978935901
1230559_22962,33.9995,-81.0365,685.903,311.968,1.1986325520566212,3.1542961896226873,1,1,840,United States of America,22962,"Columbia, South Carolina","NA",12.363177988268488,165666.585,133661961.1,13092286.74,9.795,343.353,222,11,1263,4,4,88.099,875,0.0012394445183701557
1230569_21893,34.0372,-4.9998,1183.927,510.258,1.3202517157986742,3.4743466205228266,1,1,504,Morocco,21893,FÃ¯Â¿Â½s,AF,116.72684632347864,1319013.363,112714573.5,11083685.5,9.833,21.309,1351,9,490,12,12,203.351,647,0.011702243303968142
1234044_23788,33.9318,116.4434,439.404,26.825,15.380391425908668,40.47471427870702,1,1,156,China,23788,Yongcheng,AS,45.93926145020586,321574.83,69824487.53,69824487.53,100,61.914,32,11,755,16,4,580.083,707,0.004605473543387422
1235024_20544,33.9549,116.7929,1076.373,182.07,4.911863568956996,12.925956760413145,1,1,156,China,20544,Huaibei,AS,52.454464406443584,949425.806,180542441.4,180542441.4,100,59.531,29,11,734,16,4,532.086,733,0.005258740264271179
1235043_20677,33.9681,118.2924,1276.129,32.462,38.31147187480746,100.81966282844068,1,1,156,China,20677,Suqian,AS,50.6936490291008,724919.181,142637410.7,12871771.03,9.024,1316.964,24,11,843,16,4,624.997,773,0.005082251405451235
1235681_21899,34.0133,-6.8326,1846.661,807.684,1.2863657073806094,3.385172914159498,1,1,504,Morocco,21899,Rabat,AF,93.79624817953876,2016619.336,214456775.3,14620343.23,6.817,0.389,492,12,482,16,12,388.5,647,0.009403383657051565
1237652_23584,33.8703,115.777,678.539,91.481,6.417266973469901,16.887544667026056,1,1,156,China,23584,Bozhou,AS,69.7431197811382,481227.526,68823106.57,68823106.57,100,63.585,50,11,710,16,4,724.79,714,0.006992237781515187
1242305_23323,33.75,44.6411,303.845,82.502,2.682880415020242,7.060211618474321,1,1,368,Iraq,23323,Baaqoobah,AS,34.034539042680116,108910.525,31917842.35,NA,NA,280.089,61,15,199,19,13,348.431,649,0.0034122145164364468
1244536_20634,33.7417,113.304,1093.123,228.456,3.7848294638792592,9.960077536524366,1,1,156,China,20634,"Pingdingshan, Henan",AS,58.521015279390326,784181.605,133660551.6,48676581.3,36.418,24.007,298,11,748,16,4,644.46,719,0.005866963704794407
1247893_20796,33.6174,114.6461,606.701,115.405,4.257146570772497,11.203017291506571,1,1,156,China,20796,Zhoukou,AS,87.38110409477818,611667.729,69817705.77,67968709.85,97.352,174.844,42,11,782,16,4,869.009,713,0.008760925645637985
1247896_20679,33.6359,116.9747,1068.257,179.843,4.939942060575058,12.9998475278291,1,1,156,China,20679,"Suzhou, Anhui",AS,122.16572905584843,757427.52,61838886.99,61806714.25,99.948,61.914,32,11,755,16,4,580.083,707,0.012248401561989367
1251096_20543,33.607,119.0148,2420.185,247.043,8.796614354586042,23.14898514364748,1,1,156,China,20543,Huai'an,AS,93.78383448968866,1388000.75,147618311.9,147618311.9,100,20.876,6,11,827,16,4,728.077,794,0.009402632587617336
1251097_22054,33.6,73.0667,2156.119,779.019,1.7677360885934748,4.6519370752459865,2,1,586,Pakistan,22054,Rawalpindi,AS,102.7145104560676,4016137.359,389982357.7,13584832.63,3.483,26.593,499,15,610,16,13,488.367,614,0.010298253958681579
1251135_20611,33.5731,114.0241,924.769,44.036,20.000295213007536,52.632355823704046,1,1,156,China,20611,Luohe,AS,58.23962197207262,1001721.498,171549768.8,171549768.8,100,82.761,125,11,760,16,4,596.126,719,0.005839247146802333
1254449_21891,33.5928,-7.6192,3683.566,2109.059,0.7465447860870651,1.9645915423343818,1,1,504,Morocco,21891,Dar-el-Beida (Casablanca),AF,107.86113900858587,4249621.016,392971730.3,11211072.67,2.853,0.389,492,12,482,16,12,388.5,647,0.010814062916830635
1254514_23476,33.5364,-117.1631,757.002,63.254,10.967654219496,28.862247946042103,1,1,840,United States of America,23476,Temecula-Murrieta,"NA",19.750671004926268,252808.589,127654817.5,1181375.826,0.925,0.004,503,12,406,4,12,480.206,951,0.0019804077429353578
1258860_21539,33.4167,43.3,438.043,102.461,3.2752169118005874,8.61899187315944,1,1,368,Iraq,21539,Ramadi,AS,54.45297852348219,430178.53,78789435.91,NA,NA,837.996,252,15,111,19,13,17.476,649,0.0054598503597790265
1260089_23052,34.0317,-118.2417,12457.765,9511.568,0.30974882374809287,0.8151284835476127,3,1,840,United States of America,23052,Los Angeles-Long Beach-Santa Ana,"NA",26.22028898736818,14814463.27,5635707495,14510725.45,0.257,0.066,563,12,474,4,12,751.882,951,0.0026286785258360893
1261734_20750,33.3569,120.1551,1778.776,219.041,7.1207445181495705,18.738801363551502,1,1,156,China,20750,"Yancheng, Jiangsu",AS,56.01952049379639,1025157.225,182513856.2,182513856.2,100,107.503,1,11,922,16,4,619.014,794,0.005616873405362853
1261830_23324,33.3558,43.7861,335.656,75.197,3.4636887109858105,9.114970292067923,1,1,368,Iraq,23324,Faloojah,AS,91.2774203038978,346854.197,37899487.17,NA,NA,821.153,48,15,122,19,13,186.883,649,0.00915194961462588
1265056_21636,33.3167,130.5167,305.744,142.125,1.1512330694810908,3.0295607091607653,1,1,392,Japan,21636,Kurume,AS,35.553599709115986,184878.718,51861431.43,24184136.96,46.632,102.781,374,11,2148,4,4,366.812,895,0.0035648595285986302
1268268_21655,33.2365,131.6099,480.39,225.169,1.1334641980023892,2.982800521058919,1,1,392,Japan,21655,Oita,AS,25.76034582728301,383829.153,148599406.6,6992248.806,4.705,2.276,283,11,2192,4,4,429.937,891,0.0025829790426632835
1268436_23099,33.4495,-112.07470000000001,4358.504,1421.711,2.065675091491871,5.4359870828733445,1,1,840,United States of America,23099,Phoenix-Mesa,"NA",17.765655477255976,4134068.03,2320856824,NA,NA,37.326,538,15,294,12,13,763.892,932,0.0017812680158679189
1275047_20525,33.0728,107.0303,580.48,95.592,5.072474684073981,13.348617589668372,1,1,156,China,20525,Hanzhong,AS,62.50872923184076,331296.265,52856021.46,32475595.13,61.442,375.458,1105,11,893,2,4,142.295,738,0.0062679001530736855
1275723_21529,33.3406,44.4009,6811.955,3144.756,1.1661314900106718,3.068767078975452,1,1,368,Iraq,21529,Baghdad,AS,80.46800637117119,6365019.304,788887364.9,NA,NA,1139.556,235,15,274,14,13,250.26,649,0.008068349915588817
1281953_20629,32.9999,112.5259,1088.002,161.946,5.7183011621157664,15.048160952936227,1,1,156,China,20629,"Nanyang, Henan",AS,44.61787802607701,820968.956,183497361,53433963.88,29.12,185.443,239,11,831,16,4,447.283,723,0.004474009607146339
1282591_20733,32.9373,119.8387,741.781,49.911,13.86207449259682,36.47914340157058,1,1,156,China,20733,Xinghua,AS,65.97245075025012,362848.479,54848309.1,54848309.1,100,107.503,1,11,922,16,4,619.014,794,0.006615490704343335
1285544_20511,32.8895,115.8152,977.886,131.911,6.413225583916428,16.87690943135902,1,1,156,China,20511,Fuyang,AS,66.38531459424534,829816.432,124654598.3,124654598.3,100,222.48,27,11,859,16,4,858.789,701,0.00665692596435891
1285555_20466,32.9408,117.3608,877.297,350.214,1.5050312094890554,3.96060844602383,1,1,156,China,20466,Bengbu,AS,49.156341636214314,737345.125,149587541.4,149587541.4,100,1096.226,37,11,844,16,4,600.157,701,0.004929188073412643
1285741_23607,32.8523,120.3095,634.037,49.091,11.915544600843331,31.356696318008765,1,1,156,China,23607,Dongtai,AS,79.16907960684462,387928.49,48863688.84,48863688.84,100,107.503,1,11,922,16,4,619.014,794,0.007938993129852289
1289040_21546,32.8133,34.9914,1134.843,460.255,1.4656831539038144,3.8570609313258273,1,1,376,Israel,21546,Hefa (Haifa),AS,36.42894933362112,473576.341,129637403.1,30265020.68,23.346,0.202,505,14,791,12,12,686.991,760,0.003653084138338467
1289189_23627,32.7791,119.447,468.869,37.932,11.36077718021723,29.896782053203236,1,1,156,China,23627,Gaoyou,AS,78.35187012185987,344748.229,43876632.36,43876632.36,100,1316.964,24,11,843,16,4,624.997,773,0.007857217166791695
1289712_22952,32.7893,-79.9863,678.949,330.058,1.0570596683007227,2.781735969212428,1,1,NA,,22952,Charleston-North Charleston,"NA",11.35858710882674,114721.73,100721487.9,12574320.24,12.484,0.109,42,14,1248,4,8,54.633,865,0.0011389995560222457
1291510_21782,32.8752,13.1875,1157.746,662.099,0.748599529677586,1.969998762309437,1,1,434,Libya,21782,Tarabulus (Tripoli),AF,26.737978619752376,1171123.464,436799772.3,46033861.28,10.539,0.196,181,14,231,14,12,142.826,716,0.002681144859195706
1292597_21633,32.7897,130.7417,744.339,423.12,0.7591676120249575,1.9978095053288358,1,1,392,Japan,21633,Kumamoto,AS,29.950164736257797,675975.218,225373887,43291601.91,19.209,1.625,302,11,2233,4,4,412.946,893,0.002999350221971368
1296240_21285,32.7278,74.8569,692.531,233.483,1.9660874667534678,5.173914386193337,1,1,356,India,21285,Jammu,AS,78.73374065952848,1118019.117,141602009.2,NA,NA,921.136,1970,16,686,16,13,319.832,705,0.007895503201659375
1296245_23575,32.6912,109.0297,574.071,66.995,7.568863348011045,19.91806144213433,1,1,156,China,23575,Ankang,AS,69.5690894054703,640035.623,91742717.01,67304827.29,73.363,644.151,964,11,953,13,4,151.465,738,0.006976418879443431
1296272_23601,32.6822,112.0819,611.543,26.399,22.165385052464107,58.32996066437923,1,1,156,China,23601,Dengzhou,AS,89.7462134836015,484629.553,53850108.41,12618514.78,23.433,185.443,239,11,831,16,4,447.283,723,0.00899960217925957
1300162_20546,32.6264,116.9969,1392.911,606.267,1.2975207293156314,3.4145282350411352,1,1,156,China,20546,Huainan,AS,61.2675429559972,1127322.79,183482176.6,101313759.5,55.217,1011.935,35,11,833,16,4,559.65,703,0.006144045219485368
1300291_21493,32.6572,51.6776,2040.574,766.609,1.6618184759114492,4.373206515556445,1,1,364,Iran (Islamic Republic of),21493,Esfahan,AS,49.15884253601481,1754970.679,355996390.1,331592277.4,93.145,78.553,1943,12,151,19,4,97.99,774,0.004929742906963258
1302960_22966,32.7254,-97.3209,6098.781,2467.657,1.4714865153463386,3.8723329351219435,2,1,840,United States of America,22966,Dallas-Fort Worth,"NA",15.450803066357714,5882120.727,3796456439,461784471.5,12.164,35.764,274,12,830,13,8,254.594,908,0.001549371320733334
1304341_22040,32.5667,74.0833,402.57,149.872,1.6860921319525992,4.437084557769998,1,1,586,Pakistan,22040,Gujrat,AS,96.29761095370841,770380.888,79773252.57,NA,NA,921.136,1970,16,686,16,13,319.832,705,0.009657132725332978
1304773_21535,32.5,45.8333,456.46,112.518,3.056773138520059,8.04413983821068,1,1,368,Iraq,21535,Kut,AS,77.09021044456046,423996.157,54845537.73,17209563.94,31.378,1412.873,27,15,153,18,13,309.768,649,0.007730732062238093
1308951_23141,32.468,-93.7711,318.845,263.642,0.20938621312234026,0.5510163503219481,1,1,840,United States of America,23141,Shreveport,"NA",9.959299818985162,181259.257,181481011.4,147041603.4,81.023,998.113,64,14,1279,4,5,53.455,795,9.987780848349406e-4
1309763_23632,32.442,105.823,502.685,192.366,1.6131696869509162,4.245183386712938,1,2,NA,,23632,Guangyuan,AS,129.6879992295481,285313.598,12963047.59,6796678.786,52.431,297.713,1535,11,705,2,4,102.244,690,0.022009762443524285
1309942_23129,32.7153,-117.1573,3212.115,1717.993,0.8696903887268458,2.2886589177022256,2,1,840,United States of America,23129,San Diego,"NA",25.321976580319046,4519972.82,1780050979,51863421.43,2.914,0.004,503,12,406,4,12,480.206,951,0.0025392378495470045
1311377_23632,32.442,105.823,502.685,192.366,1.6131696869509162,4.245183386712938,1,2,NA,,23632,Guangyuan,AS,129.6879992295481,285313.598,8974448.944,3420774.117,38.117,297.713,1535,11,705,2,4,102.244,690,0.03179176791581734
1312576_20686,32.4945,119.9029,1281.553,110.895,10.556454303620544,27.780142904264586,1,1,156,China,20686,"Taizhou, Jiangsu",AS,30.71637129772567,439244.11,142590521.6,142590521.6,100,31068.617,4,11,1013,16,4,1191.041,794,0.0030804579790526553
1312985_21532,32.4825,44.4314,585.203,200.721,1.9155046058957457,5.040801594462488,1,1,368,Iraq,21532,Hillah,AS,53.482073394989776,443901.209,82763208.42,6363659.855,7.689,870.767,105,15,91,19,13,147.309,649,0.005363508948895821
1312986_23708,32.3977,120.5604,303.769,40.205,6.555503046884716,17.25132380759136,1,1,156,China,23708,Rugao,AS,25.075297352658417,168004.492,66808242.86,66808242.86,100,0.297,3,11,1011,16,4,598.626,800,0.0025147269978655446
1314324_20753,32.3915,119.4238,1900.727,294.408,5.456098339719029,14.358153525576393,1,1,156,China,20753,Yangzhou,AS,49.43287102604109,795869.224,160538696.9,137254913.8,85.496,29656.258,13,11,1026,16,4,1320.489,794,0.0049574914918846585
1317335_23072,32.372,-86.3045,336.107,178.592,0.8819823956280237,2.321006304284273,1,1,840,United States of America,23072,Montgomery,"NA",12.471801705868188,192065.746,153555036.8,16742352.4,10.903,778.599,97,14,1360,4,8,47.801,803,0.001250794177791503
1317400_22058,32.5,74.5167,676.297,292.814,1.3096470797161337,3.44643968346351,1,1,586,Pakistan,22058,Sialkot,AS,96.79801136180357,2284433.068,235325917,38781159.25,16.48,921.136,1970,16,686,16,13,319.832,705,0.009707528593206331
1321529_20486,32.2985,118.3164,492.578,68.541,6.186618228505566,16.280574285540965,1,1,156,China,20486,Chuzhou,AS,47.294454713196416,326331.738,68800084.27,26431910.25,38.418,81.46,45,11,986,16,4,351.219,722,0.004743188056563118
1325516_20794,32.2027,119.4489,1123.603,280.172,3.0104043230586925,7.922116639628138,1,1,156,China,20794,"Zhenjiang, Jiangsu",AS,93.0675438071651,772460.614,82758524.34,82758524.34,100,29656.258,13,11,1026,16,4,1320.489,794,0.009333909952604648
1325704_23817,32.1667,120.0136,703.182,52.912,12.289650740852737,32.34118616013878,1,1,156,China,23817,Taixing,AS,67.65783875536385,385649.681,56834030.49,56834030.49,100,31068.617,4,11,1013,16,4,1191.041,794,0.006785541649520271
1329114_20740,32.1289,114.0746,758.527,206.884,2.666436263800004,7.016937536315799,1,1,156,China,20740,Xinyang,AS,46.66231663719362,382584.334,81760271.76,20788583.91,25.426,152.772,134,11,1017,16,4,291.238,721,0.004679342739014398
1332840_21780,32.1167,20.0667,798.654,376.467,1.121444907521775,2.951170809267829,1,1,434,Libya,21780,Banghazi,AF,36.64568915305333,586331.026,159528535.4,9939997.96,6.231,0.058,210,14,213,14,12,19.351,713,0.0036753990408665152
1334333_205932,32.0088,112.144,1607.054,287.362,4.59243741343671,12.085361614307132,1,1,156,China,205932,Xiangyang,AS,51.34262705988754,1062792.38,206388971.1,162910992,78.934,1084.535,621,11,946,16,4,285.675,738,0.005149463047059107
1336007_20628,31.9904,120.8655,2122.72,371.079,4.7203991602866235,12.42210305338585,1,1,156,China,20628,Nantong,AS,53.589982839206435,1682725.461,313076387,244461037.4,78.084,0.297,3,11,1011,16,4,598.626,800,0.005374807972982005
1336008_21537,31.9973,44.3314,820.465,235.198,2.4884012619154925,6.548424373461822,1,1,368,Iraq,21537,Najaf,AS,117.08329876254633,1053749.689,89733261.83,NA,NA,870.767,105,15,91,19,13,147.309,649,0.011743133677635978
1336011_23677,32.012,120.2627,533.184,31.408,15.976057055527253,42.04225540928224,1,1,156,China,23677,Jingjiang,AS,70.21913031675876,470468.173,66804465.11,65667526.44,98.298,0.297,3,11,1011,16,4,598.626,800,0.007042465982256258
1336031_21531,31.9905,44.9306,474.933,133.063,2.569234122182726,6.761142426796647,1,1,368,Iraq,21531,Diwaniyah,AS,132.81886155383754,796913.169,59821121.15,NA,NA,870.767,105,15,91,19,13,147.309,649,0.01332160203085729
1336046_23864,32.0008,119.5745,668.109,40.85,15.35517747858017,40.40836178573729,1,1,156,China,23864,Danyang,AS,43.11059775935153,370751.141,85744625.88,73201606.24,85.372,365.638,46,11,1130,16,4,1464.16,799,0.0043238994536971675
1336117_23137,32.0671,-81.1005,312.977,186.837,0.6751339402794949,1.776668263893408,1,1,840,United States of America,23137,Savannah,"NA",11.00348920866474,150747.802,136596816.2,108820956.3,79.666,359.83,196,11,1289,4,4,46.614,897,0.001103596746935014
1339670_21549,32.0809,34.7806,4010.977,1355.511,1.9590147184345976,5.155301890617362,1,1,376,Israel,21549,Tel Aviv-Yafo (Tel Aviv-Jaffa),AS,57.97347689508493,2846497.716,489557526.2,18077367.82,3.693,0.202,505,14,791,12,12,686.991,760,0.0058144294871633005
1339675_23833,31.9498,119.1609,403.225,24.257,15.62303664921466,41.11325434003858,1,1,156,China,23833,Jurong,AS,62.65030452551678,206746.005,32903102.36,10478203.1,31.846,29559.17,29,11,1053,4,4,1634.177,783,0.006283480589092998
1339694_21642,31.9155,131.4267,401.443,180.913,1.2189837104022374,3.207851869479572,1,1,392,Japan,21642,Miyazaki,AS,28.140499401290167,267334.744,94718974.2,8202796.682,8.66,2.276,283,11,2192,4,4,429.937,891,0.0028223990626790383
1341145_23643,31.8952,121.1684,586.544,32.192,17.220178926441353,45.316260332740406,1,1,156,China,23643,Haimen,AS,41.20127688059117,358451.109,86743521.66,4878087.7,5.624,0.297,3,11,1011,16,4,598.626,800,0.004132309850238562
1343065_20625,32.0482,118.7898,8244.627,1730.913,3.763166606293904,9.903070016562905,1,1,156,China,20625,"Nanjing, Jiangsu",AS,98.93289128967783,6282238.597,633124533.5,548804070.4,86.682,29559.17,29,11,1053,4,4,1634.177,783,0.009922595420952836
1343070_23663,31.9157,120.281,778.701,52.238,13.906791990504995,36.59682102764473,1,1,156,China,23663,Jiangyin,AS,46.75034832102007,649829.842,138591298.1,87667794.06,63.256,0.004,5,11,1051,16,4,2217.766,804,0.004688821382790699
1343111_21527,31.8344,47.1524,607.692,141.677,3.2892777232719497,8.655994008610394,1,1,368,Iraq,21527,Amara,AS,100.38643183197627,562164.018,55832998.18,55832998.18,100,1527.128,220,15,231,19,9,45.739,703,0.010068669717281516
1343123_23580,31.8662,106.7325,858.249,27.012,30.772878720568638,80.9812597909701,1,1,NA,,23580,Bazhong,AS,172.72217873934432,431805.447,24925713.41,13086000.45,52.5,808.276,734,11,1139,16,4,314.599,707,0.017323694607945025
1346532_20785,31.865,120.5389,599.801,28.309,20.187643505598928,53.12537764631296,1,1,156,China,20785,Zhangjiagang,AS,35.73839569403962,1097168.748,306085701.2,291504165.5,95.236,0.004,5,11,1051,16,4,2217.766,804,0.0035845148718106797
1346585_20610,31.7543,116.4981,1063.113,134.075,6.9292410964012685,18.234844990529652,1,1,156,China,20610,Liuan,AS,85.92259432689784,635827.198,73780110.18,25073791.41,33.984,111.898,324,11,1290,11,4,299.159,701,0.00861786728765766
1349872_20529,31.8639,117.2808,3979.854,750.527,4.302745937188135,11.323015624179304,1,1,156,China,20529,Hefei,AS,89.18435371652973,5092426.597,569286979.9,59262123.32,10.41,164.277,70,11,1133,16,4,660.914,701,0.00894527150066655
1349940_23820,31.7111,113.3631,433.57,267.851,0.6186984554845791,1.6281538302225766,1,1,156,China,23820,Suizhou,AS,38.62903939367962,293580.699,75769453.91,40742954.21,53.772,224.487,127,11,1055,16,4,364.959,739,0.0038746577129712355
1353099_20476,31.7943,119.9589,3372.27,469.103,6.18876238267502,16.286216796513212,1,1,156,China,20476,"Changzhou, Jiangsu",AS,45.44314411034206,2794753.363,613155355.3,613155355.3,100,365.638,46,11,1130,16,4,1464.16,799,0.004557985735332287
1353100_20615,31.7071,118.5038,953.787,209.114,3.561086297426284,9.371279730069167,1,1,156,China,20615,Ma'anshan,AS,72.750981963333885,945762.766,129610119.3,129610119.3,100,29559.17,29,11,1053,4,4,1634.177,783,0.00729698245096824
1353101_23865,31.6539,120.7467,850.621,61.993,12.721242720952365,33.47695452882201,1,1,156,China,23865,Changshu,AS,53.53043983714608,824368.773,153534605.5,153534605.5,100,0.004,5,11,1051,16,4,2217.766,804,0.005369270141512169
